Price,District,City,Town,Type,EnergyCertificate,Floor,Parking,HasParking,ConstructionYear,TotalArea,GrossArea,EnergyEfficiencyLevel,Garage,Elevator,ElectricCarsCharging,TotalRooms,NumberOfBedrooms,NumberOfWC,LivingArea,LotSize,NumberOfBathrooms
268000.0,6.0,185.0,1449.0,0.0,9.0,2.0,1.0,1.0,1988.8,63.0,72.0,11.0,2.0,1.0,2.0,1.0,1.6,0.2,63.0,890.4,1.0
328000.0,6.0,185.0,1449.0,0.0,9.0,2.0,1.0,1.0,2005.8,56.0,121.0,11.0,2.0,1.0,2.0,1.0,1.8,0.0,56.0,3822.6,1.0
328000.0,6.0,185.0,1449.0,0.0,9.0,2.0,1.0,1.0,2005.8,59.0,121.0,11.0,2.0,1.0,2.0,1.0,1.8,0.0,59.0,3822.6,1.0
250000.0,6.0,185.0,1449.0,0.0,9.0,1.0,1.0,1.0,1973.8,59.0,69.0,11.0,2.0,1.0,2.0,1.0,2.2,0.2,59.0,2130.0,1.0
480000.0,6.0,111.0,1491.0,0.0,2.0,0.0,2.0,1.0,2009.0,128.0,195.2,11.0,2.0,1.0,2.0,2.0,2.8,0.2,128.0,714.6,2.0
645000.0,6.0,85.0,759.0,7.0,5.0,19.0,1.0,1.0,1994.0,267.0,242.0,11.0,2.0,0.0,2.0,5.0,3.8,1.0,145.0,590.6,5.0
250000.0,6.0,4.0,53.0,0.0,4.0,6.0,0.0,0.0,1983.0,100.0,93.4,11.0,2.0,1.0,2.0,2.0,2.8,0.4,70.0,568.0,1.0
14000.0,6.0,4.0,53.0,0.0,9.0,14.0,3.0,1.0,1990.0,28.0,28.0,11.0,2.0,1.0,2.0,0.0,1.0,0.0,28.0,739.6,1.0
22000.0,6.0,4.0,53.0,0.0,9.0,14.0,3.0,1.0,1990.0,28.0,28.0,11.0,2.0,1.0,2.0,0.0,2.0,0.0,28.0,3179.2,1.0
215000.0,6.0,224.0,616.0,0.0,6.0,1.0,0.0,0.0,2003.0,89.0,99.0,11.0,2.0,0.0,2.0,2.0,2.2,0.4,99.0,340.8,1.0
12000.0,6.0,85.0,617.0,10.0,9.0,19.0,0.0,0.0,1997.8,1360.0,1360.0,11.0,2.0,0.0,2.0,0.0,0.0,0.0,1360.0,1514.4,0.0
298000.0,6.0,111.0,1491.0,0.0,9.0,14.0,0.0,0.0,2002.4,88.0,106.2,11.0,2.0,0.0,2.0,1.0,2.0,0.2,88.0,5956.8,1.0
398000.0,6.0,111.0,1491.0,0.0,9.0,0.0,0.0,0.0,1985.8,176.0,188.8,11.0,2.0,0.0,2.0,1.0,2.8,0.4,176.0,2420.2,2.0
260000.0,6.0,4.0,53.0,0.0,4.0,1.0,1.0,1.0,2011.0,92.0,96.8,11.0,2.0,1.0,2.0,2.0,1.4,0.2,92.0,525.4,1.0
266000.0,6.0,185.0,1449.0,0.0,9.0,2.0,1.0,1.0,2011.4,61.0,71.0,11.0,2.0,1.0,2.0,1.0,2.2,0.2,61.0,948.8,1.0
261000.0,6.0,185.0,1449.0,0.0,9.0,2.0,1.0,1.0,2021.8,59.0,69.0,11.0,2.0,1.0,2.0,1.0,1.4,0.0,59.0,4184.0,1.0
244000.0,6.0,185.0,1449.0,0.0,9.0,1.0,1.0,1.0,2004.6,57.0,67.0,11.0,2.0,1.0,2.0,1.0,2.0,0.4,57.0,396.8,1.0
318000.0,6.0,185.0,1449.0,0.0,9.0,1.0,1.0,1.0,2016.4,64.0,100.0,11.0,2.0,1.0,2.0,1.0,1.8,0.0,64.0,1796.8,1.0
235000.0,6.0,185.0,1449.0,0.0,9.0,0.0,1.0,1.0,1985.8,59.0,70.0,11.0,2.0,1.0,2.0,1.0,1.8,0.0,59.0,485.0,1.0
339000.0,6.0,185.0,1449.0,0.0,9.0,0.0,1.0,1.0,1992.4,59.0,126.0,11.0,2.0,1.0,2.0,1.0,2.2,0.0,59.0,4584.2,1.0
22500.0,6.0,222.0,1836.0,10.0,9.0,19.0,0.0,0.0,1979.6,3800.0,3800.0,11.0,2.0,0.0,2.0,0.0,0.0,0.0,3800.0,4300.2,0.0
10000.0,6.0,224.0,616.0,5.0,9.0,12.0,1.0,1.0,2005.0,12.0,124.8,11.0,2.0,0.0,2.0,0.0,0.6,0.0,27.6,8508.6,0.0
250000.0,6.0,185.0,1449.0,0.0,6.0,0.0,1.0,1.0,1981.0,320.0,186.0,11.0,2.0,1.0,2.0,3.0,3.0,0.8,151.0,2261.0,3.0
257000.0,6.0,185.0,1449.0,0.0,4.0,5.0,0.0,0.0,1983.0,100.0,115.0,11.0,2.0,1.0,2.0,3.0,2.6,0.4,115.0,7465.0,2.0
580000.0,6.0,4.0,53.0,7.0,6.0,19.0,3.0,1.0,1989.0,345.0,159.0,11.0,2.0,0.0,2.0,3.0,3.4,0.8,105.0,1069.0,2.0
450000.0,6.0,157.0,1173.0,7.0,4.0,19.0,0.0,0.0,2008.0,500.0,294.0,11.0,2.0,0.0,2.0,6.0,4.4,0.0,274.0,3148.4,2.0
1500.0,6.0,4.0,53.0,0.0,9.0,0.0,0.0,0.0,1989.0,35.0,140.0,11.0,2.0,1.0,2.0,0.0,0.0,0.2,35.0,2581.6,1.0
23000.0,6.0,85.0,617.0,10.0,9.0,19.0,0.0,0.0,1964.6,3960.0,3960.0,11.0,2.0,0.0,2.0,0.0,0.0,0.0,3960.0,3603.2,0.0
265000.0,6.0,185.0,1449.0,0.0,5.0,8.0,1.0,1.0,1968.0,98.0,104.8,11.0,2.0,1.0,2.0,2.0,2.0,0.2,98.0,438.4,1.0
2500000.0,6.0,111.0,1491.0,7.0,4.0,19.0,3.0,1.0,2004.0,2475.0,669.0,11.0,2.0,0.0,2.0,4.0,3.4,0.0,194.0,8536.8,6.0
16500.0,6.0,222.0,1836.0,10.0,9.0,19.0,0.0,0.0,1979.8,2800.0,2118.0,11.0,2.0,0.0,2.0,0.4,0.2,0.0,2203.0,7519.6,0.0
349000.0,6.0,185.0,1449.0,0.0,5.0,0.0,1.0,1.0,2008.0,20590.0,106.0,11.0,2.0,1.0,2.0,2.0,0.4,0.0,85.0,34451.8,2.0
225000.0,6.0,157.0,1286.0,7.0,6.0,14.0,0.0,0.0,1951.0,500.0,167.0,11.0,2.0,0.0,2.0,4.0,4.0,0.2,156.0,5765.6,2.0
399000.0,6.0,4.0,777.0,0.0,4.0,0.0,1.0,1.0,2010.0,80.0,93.0,11.0,2.0,0.0,2.0,2.0,2.0,1.2,80.0,22861.6,4.0
227000.0,6.0,185.0,1449.0,0.0,9.0,0.0,1.0,1.0,1995.6,57.0,68.0,11.0,2.0,1.0,2.0,1.0,2.6,0.8,57.0,504.6,1.0
339000.0,6.0,185.0,1449.0,0.0,9.0,0.0,1.0,1.0,1992.4,57.0,126.0,11.0,2.0,1.0,2.0,1.0,2.2,0.0,57.0,4584.2,1.0
175000.0,6.0,185.0,1449.0,0.0,7.0,9.0,0.0,0.0,1990.0,13500.0,65.0,11.0,2.0,1.0,2.0,1.0,0.4,0.0,59.0,4794.6,1.0
250000.0,6.0,216.0,221.0,0.0,4.0,0.0,0.0,0.0,1974.0,70.0,91.0,11.0,2.0,1.0,2.0,2.0,2.4,0.4,62.0,715.2,1.0
190000.0,6.0,111.0,1491.0,0.0,4.0,2.0,0.0,0.0,1978.0,640.0,46.0,11.0,2.0,1.0,2.0,0.0,2.6,0.2,31.0,615.4,1.0
390000.0,6.0,222.0,1836.0,7.0,4.0,19.0,0.0,0.0,1950.0,263.0,161.0,11.0,2.0,0.0,2.0,6.0,4.2,0.4,222.0,1196.0,2.0
250000.0,6.0,157.0,1173.0,10.0,9.0,19.0,0.0,0.0,1970.0,16400.0,141.0,11.0,2.0,0.0,2.0,2.0,0.0,0.0,3980.4,9750.0,0.0
275000.0,6.0,216.0,61.0,10.0,9.0,19.0,0.0,0.0,1967.0,1114.0,281.8,11.0,2.0,0.0,2.0,1.4,2.4,0.0,280.0,5374.6,0.4
3500.0,6.0,4.0,53.0,0.0,9.0,0.0,0.0,0.0,1989.0,35.0,43.2,11.0,2.0,1.0,2.0,0.0,0.0,0.0,35.0,2831.8,1.0
165000.0,23.0,268.0,287.0,0.0,4.0,14.0,1.0,1.0,2009.0,71.0,81.4,11.0,2.0,0.0,2.0,1.0,1.8,1.0,85.0,678.0,1.0
57500.0,23.0,268.0,287.0,17.0,4.0,19.0,0.0,0.0,2011.0,54.0,184.6,11.0,2.0,0.0,2.0,2.2,1.4,0.0,54.0,1336.4,1.0
420000.0,23.0,195.0,1182.0,4.0,6.0,19.0,3.0,1.0,1990.6,5500.0,130.0,11.0,2.0,0.0,2.0,2.0,1.8,0.0,72.0,12832.6,1.0
175000.0,23.0,83.0,746.0,4.0,5.0,19.0,3.0,1.0,1999.0,2138.0,484.6,11.0,2.0,0.0,2.0,3.0,1.4,0.0,150.8,1613.4,2.0
197000.0,23.0,194.0,1531.0,4.0,6.0,19.0,0.0,0.0,1979.8,9100.0,2176.4,11.0,2.0,0.0,2.0,2.0,1.6,0.0,57.0,130012.6,1.0
40000.0,7.0,100.0,1240.0,10.0,9.0,19.0,0.0,0.0,1970.0,750.0,317.2,11.0,2.0,0.0,2.0,1.0,0.0,0.0,348.2,696.8,0.0
184500.0,14.0,109.0,1003.0,0.0,3.0,14.0,0.0,0.0,2023.0,72.0,102.0,11.0,2.0,0.0,2.0,1.0,2.2,0.0,72.0,486.4,1.0
150000.0,14.0,53.0,428.0,7.0,9.0,19.0,0.0,0.0,1951.0,1205.0,200.0,11.0,2.0,0.0,2.0,2.0,1.6,0.0,60.0,6051.4,0.0
20000.0,14.0,109.0,1003.0,15.0,9.0,19.0,0.0,0.0,1993.0,100.0,100.0,11.0,2.0,0.0,2.0,2.2,2.8,0.0,100.0,1275.4,0.0
252000.0,14.0,175.0,1393.0,0.0,3.0,1.0,1.0,1.0,2020.0,94.0,110.0,11.0,2.0,1.0,2.0,2.0,1.8,0.0,74.0,9564.0,1.0
85000.0,14.0,53.0,1647.0,7.0,9.0,19.0,2.0,1.0,1937.0,382.0,311.2,11.0,2.0,0.0,2.0,2.0,0.4,0.0,232.0,2506.0,1.0
20000.0,14.0,178.0,1433.0,17.0,5.0,19.0,0.0,0.0,2000.0,100.0,74.8,11.0,2.0,0.0,2.0,2.4,2.2,0.2,100.0,339.4,1.0
575000.0,14.0,270.0,1678.0,7.0,1.0,19.0,1.0,1.0,1996.6,685.0,212.0,11.0,2.0,0.0,2.0,4.0,3.0,0.2,180.0,1250.2,4.0
1475000.0,6.0,216.0,61.0,7.0,9.0,19.0,2.0,1.0,2014.8,1114.0,323.2,11.0,2.0,0.0,2.0,3.0,2.8,0.6,280.0,1786.4,6.0
145000.0,6.0,185.0,1449.0,7.0,9.0,14.0,0.0,0.0,1937.0,73.0,93.8,11.0,2.0,0.0,2.0,3.0,2.0,0.4,55.0,889.6,1.0
199000.0,6.0,185.0,1449.0,0.0,5.0,12.0,0.0,0.0,1973.0,102.0,98.6,11.0,2.0,0.0,2.0,2.0,3.0,0.4,60.0,1254.4,1.0
314000.0,6.0,111.0,1491.0,0.0,4.0,0.0,0.0,0.0,1995.0,69.0,138.0,11.0,2.0,1.0,2.0,2.0,2.8,0.8,0.0,4801.8,2.0
1000000.0,23.0,195.0,637.0,10.0,9.0,19.0,0.0,0.0,1965.2,6750.0,6750.0,11.0,2.0,0.0,2.0,2.8,0.0,0.0,6750.0,4657.6,0.0
1450000.0,23.0,32.0,1853.0,4.0,7.0,19.0,0.0,0.0,2003.0,222500.0,855.0,11.0,2.0,0.0,2.0,5.0,1.0,0.0,4963.2,6797.2,3.0
120000.0,23.0,146.0,1219.0,7.0,6.0,14.0,0.0,0.0,1999.0,273.0,273.2,11.0,2.0,0.0,2.0,3.0,2.4,0.0,273.0,3663.4,1.0
118000.0,23.0,195.0,1543.0,7.0,6.0,19.0,2.0,1.0,1961.0,212.0,135.0,11.0,2.0,0.0,2.0,3.0,2.4,0.0,135.0,1694.4,1.0
190000.0,23.0,268.0,287.0,0.0,6.0,0.0,0.0,0.0,1994.0,100.0,89.8,11.0,2.0,0.0,2.0,3.0,2.0,0.0,100.0,401.4,1.0
180000.0,23.0,32.0,2211.0,20.0,9.0,19.0,3.0,1.0,1987.0,630.0,172.4,11.0,2.0,0.0,2.0,3.6,3.4,0.4,109.8,1748.6,2.0
75000.0,23.0,143.0,1358.0,10.0,9.0,19.0,0.0,0.0,1963.6,528.0,349.6,11.0,2.0,0.0,2.0,2.8,3.4,0.0,431.2,5523.0,0.0
135000.0,23.0,83.0,200.0,0.0,5.0,0.0,0.0,0.0,1997.0,88.0,94.2,11.0,2.0,0.0,2.0,2.0,2.4,0.2,114.0,1314.2,0.0
95000.0,7.0,102.0,925.0,10.0,9.0,19.0,0.0,0.0,1983.4,852.0,221.4,11.0,2.0,0.0,2.0,3.0,2.4,0.0,444.0,3784.2,0.0
35000.0,7.0,200.0,576.0,7.0,7.0,19.0,2.0,1.0,1937.0,192.0,311.0,11.0,2.0,0.0,2.0,3.0,2.4,0.0,84.0,1690.8,1.0
275000.0,14.0,178.0,509.0,7.0,1.0,19.0,3.0,1.0,2013.0,630.0,466.0,11.0,2.0,0.0,2.0,3.0,2.2,0.0,223.0,5396.6,2.0
77500.0,14.0,122.0,2107.0,10.0,9.0,19.0,0.0,0.0,1949.0,1450.0,419.2,11.0,2.0,0.0,2.0,2.2,3.2,0.0,709.8,4721.2,0.0
149000.0,14.0,175.0,1393.0,0.0,4.0,1.0,1.0,1.0,1985.0,70.0,99.0,11.0,2.0,0.0,2.0,2.0,2.4,0.4,62.0,871.8,1.0
40000.0,14.0,178.0,1433.0,17.0,5.0,14.0,0.0,0.0,2000.0,100.0,112.2,11.0,2.0,0.0,2.0,1.8,1.8,0.2,100.0,7238.6,1.0
1095000.0,6.0,111.0,120.0,7.0,2.0,19.0,3.0,1.0,2002.0,1919.0,258.8,11.0,2.0,0.0,2.0,6.0,4.4,0.2,288.0,2619.8,6.0
47500.0,6.0,4.0,53.0,14.0,9.0,14.0,1.0,1.0,1989.0,32.0,198.8,11.0,2.0,1.0,2.0,1.0,1.2,0.0,32.0,464.4,0.0
515000.0,23.0,32.0,229.0,4.0,4.0,19.0,2.0,1.0,2006.0,12500.0,420.0,11.0,2.0,0.0,2.0,3.0,3.0,0.2,317.0,5169.4,3.0
250000.0,23.0,139.0,1263.0,0.0,2.0,1.0,1.0,1.0,2021.0,176.0,158.0,11.0,2.0,0.0,2.0,3.0,3.6,0.0,140.0,1301.0,2.0
35000.0,23.0,32.0,2211.0,10.0,9.0,19.0,0.0,0.0,1956.0,18500.0,6875.0,11.0,2.0,0.0,2.0,0.0,0.0,0.0,7302.0,4357.6,0.0
113000.0,23.0,259.0,1258.0,0.0,6.0,0.0,0.0,0.0,1950.0,180.0,202.6,11.0,2.0,0.0,2.0,6.0,1.8,0.0,162.0,1603.8,1.0
49999.0,23.0,83.0,2080.0,7.0,9.0,19.0,0.0,0.0,1950.0,136.0,109.0,11.0,2.0,0.0,2.0,4.0,2.6,0.2,136.0,524.4,2.0
23900.0,7.0,200.0,1808.0,4.0,9.0,19.0,0.0,0.0,1974.4,7230.0,3241.0,11.0,2.0,0.0,2.0,0.0,0.0,0.0,30.0,2142.4,0.0
275000.0,14.0,151.0,1237.0,7.0,9.0,19.0,0.0,0.0,2000.0,65.0,80.6,11.0,2.0,0.0,2.0,3.0,2.4,1.0,65.0,4487.0,2.0
270000.0,14.0,109.0,1090.0,7.0,1.0,19.0,0.0,0.0,2014.0,108.0,182.0,11.0,2.0,0.0,2.0,3.0,3.0,0.4,173.0,2534.4,4.0
1200000.0,14.0,46.0,365.0,7.0,0.0,19.0,2.0,1.0,1984.0,23800.0,408.0,11.0,2.0,0.0,2.0,5.0,2.0,0.0,408.0,4317.6,4.0
8500.0,14.0,122.0,1083.0,10.0,9.0,19.0,0.0,0.0,1990.0,8820.0,8256.0,11.0,2.0,0.0,2.0,0.0,0.2,0.0,5319.4,5480.0,0.0
40000.0,14.0,53.0,514.0,10.0,9.0,19.0,0.0,0.0,1971.8,36168.0,20879.8,11.0,2.0,0.0,2.0,0.0,0.0,0.0,3587.8,24258.2,0.0
60000.0,6.0,4.0,53.0,14.0,9.0,14.0,1.0,1.0,1989.0,50.0,83.8,11.0,2.0,1.0,2.0,1.0,1.2,0.2,50.0,3272.6,0.0
95000.0,6.0,108.0,1852.0,0.0,7.0,1.0,0.0,0.0,1995.0,807.0,112.0,11.0,2.0,0.0,2.0,2.0,3.4,0.0,51.0,3178.2,0.0
4900000.0,23.0,2.0,1695.0,3.0,9.0,19.0,0.0,0.0,1995.2,5660000.0,952.2,11.0,2.0,0.0,2.0,5.2,0.0,0.0,5121.2,19411.8,0.0
225000.0,23.0,195.0,1543.0,7.0,5.0,19.0,1.0,1.0,1996.0,359.0,160.0,11.0,2.0,0.0,2.0,4.0,3.2,0.6,104.0,5809.8,2.0
165000.0,23.0,268.0,1069.0,7.0,5.0,19.0,0.0,0.0,1996.0,66.0,65.8,11.0,2.0,0.0,2.0,2.0,2.0,0.2,133.0,978.6,3.0
100000.0,7.0,102.0,925.0,10.0,9.0,19.0,0.0,0.0,1963.0,977.0,313.8,11.0,2.0,0.0,2.0,2.8,0.8,0.0,287.4,7473.0,0.4
129000.0,7.0,102.0,925.0,0.0,2.0,2.0,1.0,1.0,2001.0,121.0,104.4,11.0,2.0,0.0,2.0,3.0,2.2,0.4,90.0,1134.0,0.0
170000.0,7.0,251.0,2147.0,7.0,5.0,19.0,2.0,1.0,1994.0,135.0,125.8,11.0,2.0,0.0,2.0,3.0,2.6,0.0,135.0,4561.6,2.0
279000.0,7.0,102.0,925.0,7.0,4.0,19.0,3.0,1.0,2003.0,235.0,387.0,11.0,2.0,0.0,2.0,4.0,3.0,0.4,204.0,461.4,3.0
54000.0,7.0,102.0,1798.0,7.0,9.0,19.0,0.0,0.0,1997.0,130.0,221.0,11.0,2.0,0.0,2.0,3.0,2.0,0.4,110.0,6489.0,1.0
25000.0,14.0,53.0,514.0,10.0,9.0,19.0,0.0,0.0,1956.8,20420.0,19630.0,11.0,2.0,0.0,2.0,0.6,0.4,0.0,9035.8,8395.2,0.0
485000.0,14.0,270.0,1678.0,7.0,1.0,19.0,1.0,1.0,1992.2,682.0,175.0,11.0,2.0,0.0,2.0,3.0,2.8,0.4,150.0,4232.4,3.0
245000.0,14.0,109.0,1003.0,0.0,5.0,14.0,1.0,1.0,1998.0,126.0,116.6,11.0,2.0,1.0,2.0,3.0,2.2,0.6,126.0,562.6,2.0
125000.0,14.0,46.0,1588.0,10.0,9.0,19.0,0.0,0.0,1998.0,920.0,496.8,11.0,2.0,0.0,2.0,3.2,1.8,0.0,312.2,2196.2,0.4
188500.0,14.0,6.0,65.0,0.0,5.0,14.0,1.0,1.0,2004.0,103.0,67.2,11.0,2.0,0.0,2.0,3.0,2.2,0.2,103.0,347.2,3.0
585000.0,14.0,270.0,1678.0,7.0,1.0,19.0,2.0,1.0,2008.8,825.0,217.0,11.0,2.0,0.0,2.0,4.0,3.6,0.4,180.0,2064.2,4.0
575000.0,14.0,270.0,1678.0,7.0,1.0,19.0,2.0,1.0,1996.6,658.0,217.0,11.0,2.0,0.0,2.0,4.0,3.0,0.2,180.0,1250.2,4.0
485000.0,14.0,270.0,1678.0,7.0,1.0,19.0,1.0,1.0,1996.6,620.0,175.0,11.0,2.0,0.0,2.0,3.0,2.8,0.4,150.0,3873.2,3.0
30000.0,14.0,178.0,1036.0,10.0,9.0,19.0,0.0,0.0,1975.4,840.0,840.0,11.0,2.0,0.0,2.0,0.0,0.0,0.0,840.0,3954.0,0.0
37500.0,14.0,122.0,1083.0,10.0,9.0,19.0,0.0,0.0,1971.6,561.0,219.2,11.0,2.0,0.0,2.0,0.8,2.4,0.0,352.0,10149.2,0.0
199900.0,14.0,122.0,2107.0,0.0,6.0,1.0,1.0,1.0,1991.0,126.0,193.0,11.0,2.0,0.0,2.0,3.0,3.0,0.8,126.0,384.6,3.0
35000.0,14.0,42.0,320.0,10.0,9.0,19.0,0.0,0.0,1973.4,225.0,138.0,11.0,2.0,0.0,2.0,2.2,1.6,0.0,84.2,434.4,0.0
485000.0,14.0,270.0,1678.0,7.0,1.0,19.0,1.0,1.0,1996.8,627.0,175.0,11.0,2.0,0.0,2.0,3.0,2.8,0.4,150.0,3873.2,3.0
180000.0,14.0,178.0,1036.0,7.0,4.0,19.0,2.0,1.0,2018.0,950.0,494.0,11.0,2.0,0.0,2.0,10.0,0.6,0.0,472.0,1655.4,5.0
300000.0,14.0,53.0,428.0,2.0,5.0,2.0,1.0,1.0,2005.0,183.0,191.4,11.0,2.0,1.0,2.0,3.0,4.4,0.2,183.0,1057.0,3.0
339500.0,14.0,189.0,232.0,7.0,9.0,19.0,2.0,1.0,2023.0,226.0,224.2,11.0,2.0,0.0,2.0,4.0,2.8,0.8,226.0,740.4,3.0
175000.0,14.0,151.0,1237.0,0.0,6.0,0.0,0.0,0.0,2004.0,45.0,45.0,11.0,2.0,0.0,2.0,2.0,2.4,0.4,45.0,295.2,1.0
214000.0,14.0,6.0,566.0,10.0,9.0,19.0,0.0,0.0,1991.2,16594.0,4111.4,11.0,2.0,0.0,2.0,1.0,0.2,0.0,6672.4,12219.6,0.0
150000.0,14.0,6.0,566.0,7.0,5.0,19.0,1.0,1.0,2016.0,241.0,181.0,11.0,2.0,0.0,2.0,4.0,3.0,0.0,181.0,3560.6,2.0
120000.0,14.0,178.0,1433.0,19.0,9.0,19.0,0.0,0.0,1987.2,130.0,97.8,11.0,2.0,0.0,2.0,2.2,3.6,0.8,102.4,1395.2,0.6
36500.0,14.0,53.0,1647.0,10.0,9.0,19.0,0.0,0.0,1970.2,1540.0,704.8,11.0,2.0,0.0,2.0,0.4,0.0,0.0,456.8,2983.6,0.0
350000.0,14.0,151.0,1237.0,0.0,9.0,0.0,2.0,1.0,2010.2,136.0,131.4,11.0,2.0,1.0,2.0,3.0,2.4,0.2,136.0,1192.6,2.0
525000.0,14.0,151.0,1237.0,7.0,9.0,19.0,2.0,1.0,1987.8,122.0,239.2,11.0,2.0,0.0,2.0,3.0,2.6,0.2,122.0,646.2,3.0
350000.0,14.0,151.0,1237.0,0.0,9.0,0.0,2.0,1.0,2010.2,135.0,131.4,11.0,2.0,1.0,2.0,3.0,2.4,0.2,135.0,1192.6,2.0
69000.0,14.0,175.0,781.0,10.0,9.0,19.0,0.0,0.0,1960.0,3560.0,79.6,11.0,2.0,0.0,2.0,3.4,0.6,0.0,1378.0,2089.8,0.0
175000.0,14.0,53.0,1233.0,7.0,5.0,19.0,0.0,0.0,1937.0,76.0,103.2,11.0,2.0,0.0,2.0,2.0,2.2,0.4,58.0,323.2,2.0
149500.0,14.0,109.0,228.0,7.0,6.0,19.0,2.0,1.0,1960.0,196.0,393.0,11.0,2.0,0.0,2.0,2.0,2.2,0.6,196.0,922.6,1.0
258000.0,14.0,109.0,1003.0,0.0,7.0,1.0,3.0,1.0,2001.0,90.0,252.0,11.0,2.0,0.0,2.0,4.0,2.4,0.4,90.0,8204.6,2.0
165000.0,6.0,108.0,1047.0,7.0,9.0,19.0,0.0,0.0,1951.0,175.0,74.4,11.0,2.0,0.0,2.0,1.0,2.4,0.4,35.0,536.4,0.0
1100000.0,14.0,270.0,2078.0,7.0,4.0,19.0,2.0,1.0,2002.0,1200.0,534.8,11.0,2.0,0.0,2.0,6.0,2.2,0.4,176.0,4030.8,4.0
30000.0,14.0,122.0,1083.0,10.0,9.0,19.0,0.0,0.0,1971.8,3800.0,3432.6,11.0,2.0,0.0,2.0,0.0,0.6,0.0,2859.4,2461.2,0.0
2250.0,14.0,178.0,1433.0,10.0,9.0,19.0,0.0,0.0,1952.0,1100.0,1108.8,11.0,2.0,0.0,2.0,0.0,0.2,0.0,1604.8,1663.4,0.0
320000.0,14.0,151.0,1237.0,0.0,9.0,14.0,2.0,1.0,2004.8,200.0,172.6,11.0,2.0,1.0,2.0,3.0,3.6,0.4,200.0,1062.6,2.0
395000.0,14.0,151.0,1237.0,0.0,9.0,0.0,2.0,1.0,2008.0,135.0,166.4,11.0,2.0,1.0,2.0,3.0,3.0,0.8,135.0,1725.0,2.0
180000.0,14.0,178.0,1529.0,7.0,7.0,19.0,2.0,1.0,1940.0,363.0,158.0,11.0,2.0,0.0,2.0,3.0,2.2,0.0,100.0,6306.0,2.0
176000.0,14.0,109.0,1090.0,0.0,5.0,2.0,2.0,1.0,1993.0,125.0,148.0,11.0,2.0,1.0,2.0,4.0,3.2,0.0,125.0,2065.8,2.0
137000.0,14.0,178.0,1381.0,7.0,6.0,19.0,3.0,1.0,2006.0,980.0,121.0,11.0,2.0,0.0,2.0,2.0,1.6,0.4,121.0,26449.0,2.0
285000.0,6.0,108.0,1852.0,7.0,6.0,19.0,0.0,0.0,1978.0,58.0,58.0,11.0,2.0,0.0,2.0,3.0,3.0,1.0,58.0,256.4,3.0
37500.0,14.0,6.0,1068.0,7.0,9.0,19.0,0.0,0.0,1950.0,91.0,140.0,11.0,2.0,0.0,2.0,2.0,2.2,0.0,56.0,9453.8,1.0
90000.0,14.0,53.0,428.0,10.0,9.0,19.0,0.0,0.0,2000.0,615.0,341.0,11.0,2.0,0.0,2.0,2.2,1.2,0.0,98.8,19722.2,0.0
17500.0,14.0,178.0,1701.0,7.0,9.0,19.0,3.0,1.0,1936.0,900.0,110.2,11.0,2.0,0.0,2.0,4.0,0.2,0.0,80.0,6096.8,1.0
250000.0,14.0,178.0,1433.0,19.0,9.0,19.0,0.0,0.0,1990.0,464.0,231.0,11.0,2.0,0.0,2.0,3.6,4.0,0.0,134.8,10884.6,1.4
219900.0,14.0,122.0,1083.0,7.0,6.0,19.0,3.0,1.0,2007.0,343.0,260.0,11.0,2.0,0.0,2.0,3.0,2.6,0.4,169.0,5421.4,4.0
395000.0,14.0,6.0,65.0,1.0,5.0,19.0,0.0,0.0,1988.0,247.0,370.0,11.0,2.0,0.0,2.0,5.2,3.2,0.0,165.0,739.2,0.0
115000.0,14.0,46.0,365.0,7.0,9.0,19.0,1.0,1.0,1951.0,820.0,352.0,11.0,2.0,0.0,2.0,3.0,3.0,0.0,250.0,6383.8,1.0
55000.0,14.0,21.0,1475.0,7.0,9.0,19.0,0.0,0.0,1940.0,105.0,47.4,11.0,2.0,0.0,2.0,2.0,2.2,0.0,79.0,2080.2,1.0
320000.0,14.0,151.0,1237.0,0.0,5.0,14.0,0.0,0.0,1981.0,120.0,127.8,11.0,2.0,0.0,2.0,3.0,2.8,0.0,120.0,1336.0,2.0
329000.0,14.0,178.0,1433.0,7.0,9.0,19.0,2.0,1.0,2023.0,924.0,308.6,11.0,2.0,0.0,2.0,3.0,4.0,0.0,160.0,431.8,2.0
570000.0,14.0,178.0,1433.0,7.0,5.0,19.0,2.0,1.0,1986.0,290.0,151.4,11.0,2.0,0.0,2.0,4.0,4.2,1.0,290.0,2896.8,2.0
110000.0,6.0,111.0,1616.0,10.0,9.0,19.0,0.0,0.0,1973.6,2440.0,1550.0,11.0,2.0,0.0,2.0,1.8,0.4,0.0,2031.0,4068.8,0.0
240000.0,14.0,178.0,1433.0,0.0,6.0,0.0,0.0,0.0,1996.0,177.0,187.0,11.0,2.0,0.0,2.0,6.0,3.6,0.0,159.0,27555.2,5.0
185000.0,14.0,6.0,2017.0,7.0,4.0,14.0,2.0,1.0,2018.0,131.0,227.0,11.0,2.0,0.0,2.0,3.0,2.8,0.0,131.0,1245.2,2.0
20000.0,14.0,53.0,428.0,17.0,9.0,19.0,0.0,0.0,1986.0,28.0,115.8,11.0,2.0,0.0,2.0,1.4,1.6,0.0,1571.2,1844.0,0.0
